YEAR,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION,HWY (L/100 km),COMB (L/100 km),COMB (mpg),EMISSIONS
0.0,9,88,0,0.2622950819672131,0.4000000000000001,27,4,0.3561643835616439,0.27956989247311836,0.2909090909090908,0.4814814814814814,0.35984848484848486
0.0,9,98,0,0.3114754098360656,0.4000000000000001,3,4,0.4178082191780823,0.32258064516129037,0.3545454545454546,0.40740740740740744,0.4204545454545454
0.0,9,98,0,0.3114754098360656,0.4000000000000001,27,4,0.3561643835616439,0.27956989247311836,0.2909090909090908,0.4814814814814814,0.35984848484848486
0.0,9,104,0,0.3114754098360656,0.4000000000000001,3,4,0.4178082191780823,0.32258064516129037,0.3545454545454546,0.40740740740740744,0.4204545454545454
0.0,9,104,0,0.3114754098360656,0.4000000000000001,27,4,0.3561643835616439,0.27956989247311836,0.2909090909090908,0.4814814814814814,0.35984848484848486
0.0,9,217,0,0.3114754098360656,0.4000000000000001,2,4,0.45890410958904115,0.3763440860215055,0.4,0.37037037037037035,0.46590909090909094
0.0,9,217,0,0.3114754098360656,0.4000000000000001,27,4,0.3561643835616439,0.27956989247311836,0.2909090909090908,0.4814814814814814,0.35984848484848486
0.0,9,219,16,0.3114754098360656,0.4000000000000001,2,4,0.45890410958904115,0.3763440860215055,0.4,0.37037037037037035,0.46590909090909094
0.0,9,219,16,0.3114754098360656,0.4000000000000001,27,4,0.4520547945205481,0.3655913978494625,0.390909090909091,0.37037037037037035,0.4545454545454546
0.0,9,240,0,0.5737704918032788,0.6000000000000001,3,4,0.46575342465753433,0.4193548387096775,0.42727272727272714,0.33333333333333326,0.49242424242424243
0.0,9,240,0,0.5737704918032788,0.6000000000000001,28,4,0.5753424657534246,0.4516129032258065,0.5181818181818182,0.2592592592592593,0.5795454545454546
0.0,9,242,16,0.5737704918032788,0.6000000000000001,3,4,0.5205479452054795,0.5591397849462366,0.5181818181818182,0.2592592592592593,0.5795454545454546
0.0,9,285,4,0.5737704918032788,0.6000000000000001,3,4,0.5136986301369865,0.4623655913978495,0.47272727272727255,0.2962962962962963,0.5340909090909092
0.0,9,286,2,0.5737704918032788,0.6000000000000001,3,4,0.5136986301369865,0.4623655913978495,0.47272727272727255,0.2962962962962963,0.5340909090909092
0.0,9,300,2,0.7377049180327869,1.0000000000000002,3,4,0.7534246575342468,0.6344086021505378,0.7181818181818181,0.14814814814814814,0.768939393939394
0.0,9,2286,27,0.3770491803278688,0.4000000000000001,27,4,0.4178082191780823,0.3870967741935484,0.3727272727272727,0.40740740740740744,0.43939393939393945
0.0,9,2287,5,0.3770491803278688,0.4000000000000001,27,4,0.4178082191780823,0.3870967741935484,0.3727272727272727,0.40740740740740744,0.43939393939393945
0.0,9,2339,0,0.6557377049180328,0.6000000000000001,28,4,0.7808219178082193,0.5913978494623656,0.7181818181818181,0.14814814814814814,0.768939393939394
0.0,9,3832,18,0.5737704918032788,0.6000000000000001,3,4,0.4794520547945207,0.3978494623655914,0.42727272727272714,0.33333333333333326,0.49242424242424243
0.0,9,4031,17,0.2622950819672131,0.4000000000000001,2,4,0.4246575342465754,0.3655913978494625,0.3727272727272727,0.40740740740740744,0.43939393939393945
0.0,9,4031,17,0.2622950819672131,0.4000000000000001,27,4,0.38356164383561653,0.33333333333333337,0.32727272727272727,0.4444444444444444,0.3939393939393939
0.0,9,4031,17,0.3114754098360656,0.4000000000000001,2,4,0.4178082191780823,0.3763440860215055,0.3727272727272727,0.40740740740740744,0.43939393939393945
0.0,9,4031,17,0.3114754098360656,0.4000000000000001,27,4,0.4178082191780823,0.3763440860215055,0.3727272727272727,0.40740740740740744,0.43939393939393945
0.0,9,4041,27,0.6557377049180328,0.6000000000000001,28,4,0.7602739726027398,0.6666666666666666,0.7363636363636364,0.11111111111111116,0.7878787878787878
0.0,10,902,4,0.360655737704918,0.4000000000000001,2,3,0.363013698630137,0.25806451612903225,0.2909090909090908,0.4814814814814814,0.35984848484848486
0.0,10,2227,2,0.47540983606557374,0.4000000000000001,2,3,0.41095890410958913,0.25806451612903225,0.31818181818181823,0.4444444444444444,0.38636363636363635
0.0,10,2650,2,0.47540983606557374,0.4000000000000001,2,3,0.4452054794520549,0.30107526881720437,0.36363636363636365,0.40740740740740744,0.4318181818181819
0.0,10,2651,2,0.47540983606557374,0.4000000000000001,2,4,0.49315068493150693,0.33333333333333337,0.40909090909090906,0.37037037037037035,0.4734848484848485
0.0,10,2898,4,0.47540983606557374,0.4000000000000001,2,3,0.3904109589041097,0.26881720430107536,0.3090909090909091,0.4814814814814814,0.3787878787878788
0.0,10,2899,4,0.47540983606557374,0.4000000000000001,2,4,0.49315068493150693,0.33333333333333337,0.40909090909090906,0.37037037037037035,0.4734848484848485
0.0,13,879,4,0.34426229508196726,0.4000000000000001,2,4,0.46575342465753433,0.4193548387096775,0.42727272727272714,0.33333333333333326,0.49242424242424243
0.0,13,1299,2,0.6065573770491803,0.6000000000000001,2,4,0.5205479452054795,0.34408602150537637,0.4363636363636364,0.33333333333333326,0.5
0.0,13,1421,4,0.6065573770491803,0.6000000000000001,2,4,0.5205479452054795,0.34408602150537637,0.4363636363636364,0.33333333333333326,0.5
0.0,13,1463,18,0.7868852459016394,0.6000000000000001,2,3,0.8835616438356165,0.9139784946236561,0.9181818181818183,0.03703703703703698,0.9621212121212122
0.0,13,3216,4,0.6065573770491803,0.6000000000000001,2,4,0.5205479452054795,0.34408602150537637,0.4363636363636364,0.33333333333333326,0.5
0.0,14,626,29,0.5573770491803278,0.4000000000000001,2,3,0.6164383561643837,0.6666666666666666,0.6272727272727273,0.18518518518518512,0.6818181818181819
0.0,14,627,30,0.5573770491803278,0.4000000000000001,2,3,0.6438356164383562,0.6989247311827959,0.6636363636363637,0.14814814814814814,0.7159090909090908
0.0,14,628,29,0.5573770491803278,0.4000000000000001,2,3,0.5616438356164385,0.6344086021505378,0.5727272727272729,0.2222222222222222,0.6287878787878789
0.0,14,630,30,0.5573770491803278,0.4000000000000001,2,3,0.6575342465753425,0.7526881720430109,0.6909090909090908,0.14814814814814814,0.7424242424242424
0.0,14,701,18,0.5573770491803278,0.4000000000000001,2,3,0.5616438356164385,0.6344086021505378,0.5727272727272729,0.2222222222222222,0.6287878787878789
0.0,14,701,18,0.5573770491803278,0.4000000000000001,27,3,0.5684931506849317,0.5376344086021506,0.5454545454545455,0.2592592592592593,0.606060606060606
0.0,14,702,18,0.5573770491803278,0.4000000000000001,2,3,0.6095890410958905,0.6666666666666666,0.6272727272727273,0.18518518518518512,0.6818181818181819
0.0,14,702,18,0.5573770491803278,0.4000000000000001,27,3,0.7260273972602739,0.8064516129032259,0.7636363636363638,0.11111111111111116,0.8143939393939394
0.0,14,806,11,0.5573770491803278,0.4000000000000001,2,3,0.6575342465753425,0.7526881720430109,0.6909090909090908,0.14814814814814814,0.7424242424242424
0.0,14,806,11,0.5573770491803278,0.4000000000000001,27,3,0.7123287671232877,0.7956989247311829,0.7454545454545455,0.11111111111111116,0.7954545454545454
0.0,14,806,11,0.639344262295082,0.6000000000000001,2,3,0.5684931506849317,0.5913978494623656,0.5636363636363636,0.2222222222222222,0.6212121212121213
0.0,14,806,11,0.639344262295082,0.6000000000000001,27,3,0.7397260273972605,0.6559139784946239,0.7181818181818181,0.14814814814814814,0.768939393939394
0.0,14,806,11,0.7213114754098361,0.6000000000000001,2,3,0.5958904109589042,0.6344086021505378,0.6,0.2222222222222222,0.6553030303030303
0.0,14,818,11,0.7213114754098361,0.6000000000000001,2,3,0.6712328767123289,0.7634408602150539,0.7090909090909091,0.14814814814814814,0.7613636363636365
0.0,14,818,11,0.8360655737704918,0.6000000000000001,2,3,0.8972602739726029,0.9354838709677421,0.9363636363636364,0.03703703703703698,0.9772727272727273
0.0,14,835,17,0.47540983606557374,0.4000000000000001,2,3,0.4178082191780823,0.27956989247311836,0.3363636363636363,0.4444444444444444,0.4053030303030303
0.0,14,835,17,0.47540983606557374,0.4000000000000001,27,3,0.40410958904109595,0.23655913978494625,0.3090909090909091,0.4814814814814814,0.3787878787878788
0.0,14,835,17,0.7868852459016394,0.6000000000000001,2,4,0.5136986301369865,0.4516129032258065,0.47272727272727255,0.2962962962962963,0.5340909090909092
0.0,14,835,17,0.7868852459016394,0.6000000000000001,28,4,0.46575342465753433,0.34408602150537637,0.390909090909091,0.37037037037037035,0.4545454545454546
0.0,14,880,17,0.2131147540983607,0.2,2,3,0.26712328767123283,0.21505376344086025,0.19999999999999996,0.5925925925925926,0.2727272727272727
0.0,14,880,17,0.2131147540983607,0.2,27,3,0.3082191780821919,0.17204301075268813,0.21818181818181825,0.5925925925925926,0.29166666666666663
0.0,14,880,17,0.24590163934426232,0.2,2,3,0.32191780821917815,0.26881720430107536,0.26363636363636367,0.5185185185185186,0.33333333333333337
0.0,14,880,17,0.24590163934426232,0.2,27,3,0.3013698630136986,0.17204301075268813,0.2090909090909091,0.5925925925925926,0.2803030303030303
0.0,14,882,17,0.2131147540983607,0.2,1,3,0.2808219178082193,0.27956989247311836,0.23636363636363633,0.5555555555555556,0.3068181818181819
0.0,14,1075,17,0.7868852459016394,0.6000000000000001,2,4,0.5205479452054795,0.4516129032258065,0.47272727272727255,0.2962962962962963,0.5340909090909092
0.0,14,1075,17,0.7868852459016394,0.6000000000000001,28,4,0.4452054794520549,0.32258064516129037,0.3727272727272727,0.40740740740740744,0.43939393939393945
0.0,14,1769,29,0.5573770491803278,0.4000000000000001,2,3,0.6643835616438357,0.7526881720430109,0.6999999999999998,0.14814814814814814,0.7537878787878789
0.0,14,1769,29,0.6721311475409836,0.6000000000000001,2,3,0.6917808219178082,0.7419354838709679,0.7090909090909091,0.14814814814814814,0.7613636363636365
0.0,14,1769,29,0.7868852459016394,0.6000000000000001,2,3,0.7602739726027398,0.8387096774193549,0.8000000000000002,0.07407407407407407,0.8484848484848486
0.0,14,1771,30,0.5573770491803278,0.4000000000000001,2,3,0.6986301369863014,0.7849462365591399,0.7363636363636364,0.11111111111111116,0.7878787878787878
0.0,14,1771,30,0.6721311475409836,0.6000000000000001,2,3,0.7123287671232877,0.7956989247311829,0.7454545454545455,0.11111111111111116,0.7954545454545454
0.0,14,1771,30,0.7868852459016394,0.6000000000000001,2,3,0.8493150684931509,0.9354838709677421,0.8999999999999998,0.03703703703703698,0.9431818181818181
0.0,14,2029,2,0.4098360655737705,0.4000000000000001,2,3,0.3972602739726028,0.24731182795698925,0.3090909090909091,0.4814814814814814,0.3787878787878788
0.0,14,2029,2,0.47540983606557374,0.4000000000000001,2,3,0.3904109589041097,0.26881720430107536,0.3090909090909091,0.4814814814814814,0.3787878787878788
0.0,14,2135,11,0.5573770491803278,0.4000000000000001,2,3,0.6164383561643837,0.6666666666666666,0.6272727272727273,0.18518518518518512,0.6818181818181819
0.0,14,2135,11,0.5573770491803278,0.4000000000000001,27,3,0.7260273972602739,0.8064516129032259,0.7636363636363638,0.11111111111111116,0.8143939393939394
0.0,14,2135,11,0.639344262295082,0.6000000000000001,2,3,0.636986301369863,0.7634408602150539,0.6818181818181818,0.14814814814814814,0.7348484848484849
0.0,14,2135,11,0.639344262295082,0.6000000000000001,27,3,0.815068493150685,0.8172043010752689,0.8272727272727273,0.07407407407407407,0.875
0.0,14,2135,11,0.7213114754098361,0.6000000000000001,2,3,0.6780821917808221,0.7956989247311829,0.7181818181818181,0.14814814814814814,0.768939393939394
0.0,14,2146,18,0.7868852459016394,0.6000000000000001,2,3,0.8767123287671236,0.9354838709677421,0.9181818181818183,0.03703703703703698,0.9621212121212122
0.0,14,2261,4,0.4098360655737705,0.4000000000000001,2,3,0.3972602739726028,0.24731182795698925,0.3090909090909091,0.4814814814814814,0.3787878787878788
0.0,14,2261,4,0.47540983606557374,0.4000000000000001,2,3,0.3904109589041097,0.26881720430107536,0.3090909090909091,0.4814814814814814,0.3787878787878788
0.0,14,2380,4,0.360655737704918,0.4000000000000001,2,3,0.363013698630137,0.25806451612903225,0.2909090909090908,0.4814814814814814,0.35984848484848486
0.0,14,2435,17,0.06557377049180327,0.2,1,3,0.10273972602739723,0.13978494623655913,0.05454545454545445,0.8888888888888888,0.13257575757575757
0.0,14,2560,18,0.7213114754098361,0.6000000000000001,2,3,0.7397260273972605,0.8172043010752689,0.7727272727272728,0.11111111111111116,0.821969696969697
0.0,14,2561,18,0.639344262295082,0.6000000000000001,2,3,0.7260273972602739,0.8387096774193549,0.7727272727272728,0.11111111111111116,0.821969696969697
0.0,14,2561,18,0.7213114754098361,0.6000000000000001,2,3,0.7397260273972605,0.8172043010752689,0.7727272727272728,0.11111111111111116,0.821969696969697
0.0,14,2564,18,0.639344262295082,0.6000000000000001,2,3,0.7260273972602739,0.8387096774193549,0.7727272727272728,0.11111111111111116,0.821969696969697
0.0,14,2564,18,0.7213114754098361,0.6000000000000001,2,3,0.7397260273972605,0.8279569892473119,0.7818181818181819,0.11111111111111116,0.8295454545454546
0.0,14,3062,10,0.2131147540983607,0.2,2,3,0.41095890410958913,0.3763440860215055,0.36363636363636365,0.40740740740740744,0.4318181818181819
0.0,14,3062,10,0.2131147540983607,0.2,27,3,0.3082191780821919,0.26881720430107536,0.25454545454545463,0.5185185185185186,0.3257575757575758
0.0,14,3062,10,0.5573770491803278,0.4000000000000001,2,3,0.5136986301369865,0.5161290322580646,0.4999999999999999,0.2962962962962963,0.5606060606060606
0.0,14,3062,10,0.5573770491803278,0.4000000000000001,27,3,0.5547945205479453,0.5161290322580646,0.5272727272727274,0.2592592592592593,0.5871212121212122
0.0,14,3063,11,0.5573770491803278,0.4000000000000001,2,3,0.6027397260273973,0.6451612903225808,0.609090909090909,0.18518518518518512,0.6666666666666667
0.0,14,3063,11,0.5573770491803278,0.4000000000000001,27,3,0.5684931506849317,0.5591397849462366,0.5545454545454546,0.2222222222222222,0.6136363636363638
0.0,14,3563,18,0.18032786885245902,0.2,2,3,0.2739726027397261,0.3655913978494625,0.26363636363636367,0.5185185185185186,0.33333333333333337
0.0,14,3563,18,0.18032786885245902,0.2,27,3,0.28767123287671237,0.3870967741935484,0.28181818181818175,0.4814814814814814,0.3522727272727273
0.0,14,3564,18,0.11475409836065573,0.2,27,3,0.1986301369863014,0.29032258064516125,0.18181818181818177,0.6296296296296295,0.25757575757575757
0.0,14,3564,18,0.18032786885245902,0.2,2,3,0.2739726027397261,0.3763440860215055,0.26363636363636367,0.5185185185185186,0.33333333333333337
0.0,14,3564,18,0.18032786885245902,0.2,27,3,0.28767123287671237,0.3870967741935484,0.28181818181818175,0.4814814814814814,0.3522727272727273
0.0,14,3740,6,0.4098360655737705,0.4000000000000001,2,3,0.4246575342465754,0.3763440860215055,0.3818181818181817,0.37037037037037035,0.446969696969697
0.0,15,80,2,0.42622950819672134,0.4000000000000001,14,3,0.4452054794520549,0.3548387096774194,0.3818181818181817,0.37037037037037035,0.446969696969697
0.0,15,936,4,0.24590163934426232,0.2,2,3,0.38356164383561653,0.31182795698924737,0.32727272727272727,0.4444444444444444,0.3939393939393939
0.0,15,936,4,0.2622950819672131,0.4000000000000001,2,3,0.3972602739726028,0.32258064516129037,0.3363636363636363,0.4444444444444444,0.4053030303030303
0.0,15,1029,2,0.29508196721311475,0.4000000000000001,2,3,0.36986301369863017,0.27956989247311836,0.30000000000000004,0.4814814814814814,0.36742424242424243
0.0,15,1029,2,0.3770491803278688,0.4000000000000001,2,3,0.43150684931506855,0.32258064516129037,0.36363636363636365,0.40740740740740744,0.4318181818181819
0.0,15,2068,2,0.29508196721311475,0.4000000000000001,2,3,0.36986301369863017,0.27956989247311836,0.30000000000000004,0.4814814814814814,0.36742424242424243
0.0,15,2068,2,0.29508196721311475,0.4000000000000001,14,3,0.36986301369863017,0.26881720430107536,0.30000000000000004,0.4814814814814814,0.36742424242424243
0.0,15,2068,2,0.3770491803278688,0.4000000000000001,14,3,0.43150684931506855,0.31182795698924737,0.3545454545454546,0.40740740740740744,0.4204545454545454
0.0,15,2068,2,0.42622950819672134,0.4000000000000001,14,3,0.4452054794520549,0.3548387096774194,0.3818181818181817,0.37037037037037035,0.446969696969697
0.0,15,2231,2,0.42622950819672134,0.4000000000000001,2,3,0.46575342465753433,0.3655913978494625,0.4,0.37037037037037035,0.46590909090909094
0.0,15,2552,0,0.18032786885245902,0.2,1,3,0.2191780821917808,0.22580645161290325,0.17272727272727273,0.6666666666666665,0.24621212121212122
0.0,15,2552,0,0.18032786885245902,0.2,27,3,0.13698630136986312,0.13978494623655913,0.08181818181818179,0.8148148148148149,0.15909090909090906
0.0,15,2687,17,0.24590163934426232,0.2,2,3,0.38356164383561653,0.3978494623655914,0.3545454545454546,0.40740740740740744,0.4204545454545454
0.0,15,2687,17,0.24590163934426232,0.2,27,3,0.36986301369863017,0.3655913978494625,0.3363636363636363,0.4444444444444444,0.4053030303030303
0.0,15,3199,0,0.2622950819672131,0.4000000000000001,2,3,0.3904109589041097,0.31182795698924737,0.32727272727272727,0.4444444444444444,0.3939393939393939
0.0,15,3200,0,0.2622950819672131,0.4000000000000001,2,3,0.3972602739726028,0.32258064516129037,0.3363636363636363,0.4444444444444444,0.4053030303030303
0.0,15,3200,0,0.2622950819672131,0.4000000000000001,14,3,0.46575342465753433,0.3763440860215055,0.40909090909090906,0.37037037037037035,0.4734848484848485
0.0,15,3557,6,0.47540983606557374,0.4000000000000001,2,3,0.5,0.4516129032258065,0.4636363636363635,0.2962962962962963,0.5265151515151516
0.0,15,3558,6,0.47540983606557374,0.4000000000000001,2,3,0.5616438356164385,0.4946236559139786,0.5181818181818182,0.2592592592592593,0.5795454545454546
0.0,19,2194,17,0.09836065573770492,0.2,2,3,0.24657534246575352,0.10752688172043012,0.1454545454545454,0.7037037037037037,0.21969696969696972
0.0,19,2194,17,0.09836065573770492,0.2,27,3,0.18493150684931514,0.10752688172043012,0.09999999999999998,0.7777777777777777,0.17803030303030298
0.0,19,2194,17,0.11475409836065573,0.2,2,3,0.26712328767123283,0.16129032258064524,0.18181818181818177,0.6296296296296295,0.25757575757575757
0.0,19,2194,17,0.11475409836065573,0.2,27,3,0.1917808219178082,0.11827956989247312,0.10909090909090913,0.7777777777777777,0.18560606060606066
0.0,19,2226,0,0.2131147540983607,0.2,2,3,0.38356164383561653,0.31182795698924737,0.31818181818181823,0.4444444444444444,0.38636363636363635
0.0,19,2226,0,0.2131147540983607,0.2,27,3,0.363013698630137,0.26881720430107536,0.2909090909090908,0.4814814814814814,0.35984848484848486
0.0,19,2568,0,0.18032786885245902,0.2,2,3,0.29452054794520555,0.23655913978494625,0.2272727272727273,0.5555555555555556,0.2992424242424242
0.0,19,2568,0,0.18032786885245902,0.2,27,3,0.28767123287671237,0.21505376344086025,0.2090909090909091,0.5925925925925926,0.2803030303030303
0.0,19,2571,16,0.18032786885245902,0.2,2,3,0.29452054794520555,0.23655913978494625,0.2272727272727273,0.5555555555555556,0.2992424242424242
0.0,19,2571,16,0.18032786885245902,0.2,27,3,0.28767123287671237,0.21505376344086025,0.21818181818181825,0.5925925925925926,0.29166666666666663
0.0,20,852,6,0.34426229508196726,0.4000000000000001,2,3,0.45890410958904115,0.3978494623655914,0.40909090909090906,0.37037037037037035,0.4734848484848485
0.0,20,852,6,0.39344262295081966,0.4000000000000001,2,3,0.4520547945205481,0.3978494623655914,0.40909090909090906,0.37037037037037035,0.4734848484848485
0.0,20,852,6,0.47540983606557374,0.4000000000000001,2,3,0.5,0.4516129032258065,0.4636363636363635,0.2962962962962963,0.5265151515151516
0.0,20,855,6,0.39344262295081966,0.4000000000000001,2,3,0.4520547945205481,0.3978494623655914,0.40909090909090906,0.37037037037037035,0.4734848484848485
0.0,20,855,6,0.39344262295081966,0.4000000000000001,2,1,0.8493150684931509,0.7741935483870969,0.8363636363636363,0.07407407407407407,0.46590909090909094
0.0,20,1272,11,0.4918032786885246,0.4000000000000001,2,3,0.5684931506849317,0.5698924731182796,0.5545454545454546,0.2222222222222222,0.6136363636363638
0.0,20,1272,11,0.4918032786885246,0.4000000000000001,27,3,0.6027397260273973,0.5053763440860216,0.5545454545454546,0.2222222222222222,0.6136363636363638
0.0,20,1272,11,0.6229508196721312,0.6000000000000001,2,3,0.6506849315068494,0.6559139784946239,0.6454545454545454,0.18518518518518512,0.7007575757575757
0.0,20,1272,11,0.6229508196721312,0.6000000000000001,27,3,0.6986301369863014,0.6344086021505378,0.6727272727272727,0.14814814814814814,0.7272727272727273
0.0,20,1272,11,0.8196721311475411,0.6000000000000001,2,3,0.863013698630137,0.8924731182795699,0.890909090909091,0.03703703703703698,0.9356060606060606
0.0,20,1275,11,0.4918032786885246,0.4000000000000001,2,3,0.6849315068493153,0.7741935483870969,0.7181818181818181,0.14814814814814814,0.768939393939394
0.0,20,1275,11,0.4918032786885246,0.4000000000000001,27,3,0.7534246575342468,0.7419354838709679,0.7545454545454545,0.11111111111111116,0.803030303030303
0.0,20,1275,11,0.6229508196721312,0.6000000000000001,2,3,0.6986301369863014,0.6989247311827959,0.6999999999999998,0.14814814814814814,0.7537878787878789
0.0,20,1275,11,0.6229508196721312,0.6000000000000001,27,3,0.7328767123287673,0.7419354838709679,0.7454545454545455,0.11111111111111116,0.7954545454545454
0.0,20,1305,18,0.6229508196721312,0.6000000000000001,2,3,0.7602739726027398,0.7634408602150539,0.7727272727272728,0.11111111111111116,0.821969696969697
0.0,20,1882,6,0.34426229508196726,0.4000000000000001,2,3,0.45890410958904115,0.3978494623655914,0.40909090909090906,0.37037037037037035,0.4734848484848485
0.0,20,1882,6,0.39344262295081966,0.4000000000000001,2,3,0.4520547945205481,0.3978494623655914,0.40909090909090906,0.37037037037037035,0.4734848484848485
0.0,20,1882,6,0.47540983606557374,0.4000000000000001,2,3,0.5,0.4516129032258065,0.4636363636363635,0.2962962962962963,0.5265151515151516
0.0,20,1882,6,0.47540983606557374,0.4000000000000001,14,3,0.5205479452054795,0.4623655913978495,0.4818181818181818,0.2962962962962963,0.5416666666666667
0.0,20,1883,6,0.47540983606557374,0.4000000000000001,2,3,0.5616438356164385,0.4946236559139786,0.5181818181818182,0.2592592592592593,0.5795454545454546
